33307
3953	6251	14	0
7915	3705	8	0
6366	8478	35	2
1461	7475	6	0
4726	3002	12	1
761	9689	9	1
7335	2623	95	1
3802	8187	95	1
3413	5125	60	2
2895	8640	38	2
1704	5577	8	0
7978	394	18	1
1360	797	73	0
3475	5503	96	0
9067	497	40	2
6221	1153	18	2
4516	606	27	2
7	6624	4	2
3072	8760	6	2
4222	501	3	1
8334	3002	12	2
6773	7124	8	0
7511	2570	47	0
3712	1900	4	2
4787	2673	8	2
8981	9539	8	0
3014	10363	6	1
9347	2673	8	1
4361	1452	96	1
8069	1635	5	1
1340	2853	40	0
4782	8286	91	0
558	529	4	0
7169	1531	24	2
6476	8013	9	0
5116	5275	74	2
4482	7683	4	2
4485	9981	97	0
2853	1340	26	2
2441	4441	4	2
7542	1603	4	0
4918	9764	9	0
4518	1531	98	2
1854	9539	8	1
9128	1723	4	2
10018	6708	48	0
8328	9470	99	1
9555	5828	9	0
1190	4801	29	2
4286	2299	9	0
4291	3604	48	1
7433	2152	9	0
2854	4419	4	0
7061	5797	6	1
3164	1153	38	2
305	4773	50	1
6959	5577	8	0
6127	8459	22	0
2689	5577	8	1
1341	3911	4	2
4303	1968	1	2
4712	737	4	0
8839	7400	100	1
10783	6570	8	2
8065	4889	21	0
4409	1531	24	0
1531	10051	9	0
5647	7192	9	2
2962	9763	101	0
8728	630	40	1
2741	2275	8	1
5041	4688	16	1
2491	1312	5	0
6702	9607	4	2
258	10774	89	0
1671	9344	88	0
5178	579	8	0
3553	1437	8	1
1010	2588	27	2
3024	8640	24	2
2685	3705	8	2
4485	6397	73	0
5957	2518	9	2
7	6349	102	2
3927	7271	103	0
1978	9232	22	2
10347	653	104	1
3510	10625	12	0
8397	8643	4	0
1968	8023	73	0
5171	7102	9	1
10027	5174	9	2
7444	10529	105	2
10777	843	89	1
6758	81	106	2
1657	5577	8	1
10163	726	107	0
6361	6301	35	1
5782	2673	8	0
4507	1399	50	1
1469	4618	108	0
9316	10368	8	1
354	1968	27	1
8819	10368	8	0
6131	1925	26	0
6590	9242	109	0
1858	5577	8	1
4581	5102	50	0
6910	2673	8	2
6693	4905	110	1
1398	5287	73	0
8775	5577	8	2
31	5579	62	2
9330	7114	32	0
4318	8381	96	0
6779	3705	8	2
5271	5090	9	1
9047	10368	8	0
9535	10953	27	2
5074	10862	74	2
10306	7551	9	0
7212	3081	34	0
8349	3582	30	2
11048	2262	95	1
8160	6765	4	2
2184	1127	26	2
3602	1153	38	2
5350	3091	102	2
6407	6749	9	1
3694	2079	40	0
1101	6661	8	0
1291	9036	111	0
2413	2540	43	0
7974	174	9	2
4719	8671	27	2
9279	1495	4	2
4829	170	31	1
258	5962	112	1
1767	5577	8	2
1165	7921	1	0
7702	7124	8	0
9474	8627	113	0
9625	5437	99	1
6435	2671	9	2
1357	1858	6	0
3403	6397	99	0
9452	269	95	2
1157	6177	6	0
9770	3942	3	1
2148	10466	96	2
2505	5518	35	2
3857	6125	3	1
9755	5801	10	1
5389	2086	1	2
2630	10430	114	2
415	9703	115	1
752	5399	4	0
5259	7538	4	1
8694	548	57	1
1393	1437	8	1
5008	3284	4	1
220	68	3	0
587	7258	13	0
554	4325	22	2
4516	8992	3	1
420	8403	116	2
1687	4352	40	0
10071	7113	111	0
8627	6134	8	0
9577	587	38	0
9499	3851	47	2
2803	5381	9	2
8751	5577	8	1
8952	5968	8	0
9767	2332	63	2
10654	7484	22	2
2752	10641	117	0
342	3450	67	1
5220	2200	3	0
9914	7124	8	0
3865	1	27	1
10105	2012	3	1
2842	1153	38	2
3322	7075	40	1
8615	9851	9	2
6531	4523	9	0
7898	9347	4	0
326	1153	24	1
1824	1549	6	0
4798	10247	9	1
9838	3944	13	0
1055	5700	118	1
8065	1437	8	1
10980	6606	24	1
8432	10074	4	0
1144	78	19	2
6333	6030	6	1
1	8640	27	1
1943	10139	4	0
8313	6452	4	0
7946	579	8	2
5119	7114	32	2
3597	1833	27	0
9661	10175	74	0
2757	5968	8	2
8112	3081	38	2
3317	78	19	0
2419	7430	12	2
4011	2588	24	2
8473	4470	4	1
10051	2745	9	0
2098	10101	88	0
1891	3705	8	0
9983	9077	4	2
4516	1610	89	2
793	4277	8	1
10054	10644	119	1
2978	10869	6	2
10416	9726	38	2
1915	2673	8	0
3832	8308	6	0
1544	5738	9	2
10950	6178	33	1
6503	5581	40	1
7490	10393	9	1
3454	6047	35	1
6386	4742	96	0
1570	354	98	0
9297	1544	50	0
9047	786	3	2
7285	2673	8	0
8912	4381	17	0
4058	10826	21	1
3621	1211	40	1
7392	6872	88	1
824	5699	9	0
1153	2614	45	0
9829	5577	8	2
8242	2107	120	0
10943	10263	9	0
11034	5168	37	1
6866	1153	18	0
6910	2038	12	2
6470	8716	3	1
10411	2508	4	0
1279	9170	67	0
7751	8912	24	0
1721	2630	6	1
5827	6396	9	2
1130	2272	36	2
10868	8255	8	1
3854	546	14	1
2543	2526	9	2
7580	2754	6	2
5266	6134	8	1
3541	5287	51	0
9287	5738	9	1
8069	6571	121	2
8264	3185	122	1
2272	9464	1	1
3091	6877	4	1
5164	6174	9	1
5666	10127	16	0
8384	10365	3	0
3565	2733	6	1
4361	3591	62	0
7697	9133	4	0
6583	1781	9	2
7057	1968	24	1
5329	8249	2	1
10450	3745	123	1
3489	7218	8	1
7679	8871	4	1
6138	8508	58	0
474	6537	77	0
5298	3917	16	1
6124	8640	54	0
10649	6165	9	0
5306	4032	22	0
9937	5577	8	0
181	3363	1	1
9852	6322	113	0
8966	858	3	0
3121	5287	99	1
8615	3081	34	1
1153	2336	124	1
7008	4444	4	0
6209	854	91	0
3927	7556	71	2
5373	3598	40	0
351	2526	4	0
9208	5446	22	2
4884	1830	4	1
278	5931	41	2
69	3705	8	2
9464	4277	8	0
10346	3099	8	2
3887	7622	8	1
2744	1041	3	0
5540	875	4	0
6606	2336	125	0
9035	10033	26	2
10945	9480	4	2
10220	653	126	0
10953	220	27	1
10430	2630	7	0
2099	7430	12	1
574	5577	8	1
6951	6159	99	0
6960	78	19	0
10607	199	4	0
8268	2518	9	1
3628	2518	9	2
2689	1279	4	2
9543	3818	104	2
6208	861	4	1
2006	3785	21	2
4480	7342	9	1
1381	10044	14	0
6360	6487	6	0
7485	9459	8	1
5090	2571	50	0
9126	1153	18	1
10312	7124	8	1
3653	2712	61	2
6286	6877	4	0
510	5577	8	1
8671	3582	1	1
8198	8242	35	0
2752	1367	40	0
10136	9539	8	2
7342	1258	6	2
5006	7430	12	0
4359	11013	22	0
6415	10610	127	2
6893	5173	8	2
3679	3081	34	0
8279	7771	4	1
4081	5738	9	2
6504	1842	128	0
7562	3705	8	0
9742	6172	9	0
4868	7354	35	1
6470	5596	0	0
4303	9464	27	2
3565	6468	26	0
10512	7342	6	0
797	2086	20	0
10772	2541	8	2
3822	8286	91	1
3347	9077	22	2
10219	4720	68	1
2065	5577	8	0
4859	7673	9	0
6606	1	27	0
2318	2518	9	0
961	2541	8	2
3489	5287	51	2
91	9814	6	2
2098	7635	128	2
469	10343	4	0
127	3387	9	2
10176	7124	8	1
9535	7430	12	0
8468	2541	8	0
10441	7470	24	0
559	8255	8	1
6322	9158	1	0
1422	3099	8	1
4850	5577	8	0
730	1282	52	2
2273	9575	36	2
4178	4560	41	1
4796	8255	8	2
6606	1531	27	1
10355	2673	8	2
2086	2727	8	0
5220	5958	6	0
9470	1505	4	2
3055	10413	81	2
6379	5393	57	0
1157	2673	8	1
7111	5074	34	0
7120	868	94	1
8179	9106	9	2
9625	32	48	0
587	1531	27	2
4876	1155	65	0
5220	4277	8	1
7835	3885	35	2
5777	5287	76	2
10772	5920	64	0
157	9325	28	2
2699	10263	9	1
1794	8104	6	0
6980	5287	92	0
9293	3040	89	0
10450	6871	71	2
1360	1474	69	0
9857	2614	16	1
534	7770	16	2
5731	5577	8	1
6733	8799	4	0
9220	5287	51	1
4258	2281	7	2
11013	3274	6	2
9044	8849	48	1
688	10450	24	2
4512	1290	67	0
3943	10843	6	1
9199	9631	9	2
3079	3498	129	2
3571	2526	4	2
10328	5541	4	0
6339	7102	9	1
854	4604	82	2
6709	9546	102	1
10270	764	3	0
1531	952	130	1
6410	2038	12	1
8570	7588	48	2
8993	1380	97	0
4732	10600	26	0
9464	10450	27	2
6824	5287	131	0
5743	2717	9	1
3861	3706	109	0
1066	6134	8	0
3890	9293	45	1
5929	1153	24	1
6977	4434	22	1
10312	959	6	0
3802	6134	8	1
1448	6924	50	2
3105	373	9	2
587	606	27	2
7365	9106	9	1
8286	4782	132	0
2083	1553	3	1
9625	6345	45	0
1132	8640	24	2
7569	5287	76	1
72	8255	8	2
1397	9944	24	1
8628	3014	32	2
2386	3168	133	0
6584	8898	60	2
10450	6155	46	0
9285	5564	96	0
2588	1284	48	0
91	4325	22	1
9186	5577	8	1
9092	3619	4	0
1275	3617	134	0
10771	5801	35	0
9247	7102	9	1
7100	5287	92	1
10381	8640	38	2
2850	6259	3	2
4824	7327	40	1
7413	450	6	0
8733	9829	117	2
4567	17	60	0
236	10158	39	2
9672	5787	9	1
258	8228	28	1
5599	7475	4	0
5389	1742	15	0
5512	4523	4	1
8359	4596	4	0
7928	1630	45	2
6327	9284	26	1
2100	394	18	0
3822	8609	135	2
5579	31	40	0
3098	3242	75	2
4354	6495	26	1
1374	383	4	0
736	1622	9	2
7198	3913	9	1
6606	1163	73	0
3597	676	27	0
2273	3029	68	1
5393	2630	22	2
9535	7962	7	0
10848	3773	136	0
9512	5318	26	2
5191	3724	112	1
6281	1166	63	2
1467	2289	9	0
3314	10263	9	0
1153	10920	97	0
3312	8652	9	2
1422	10390	6	0
1672	3221	4	1
9469	9709	77	2
7888	2272	27	2
8954	3289	9	0
1137	5991	6	2
2732	311	46	0
10772	10207	16	0
10856	10271	6	2
26	7982	137	2
10322	10982	1	0
6554	4449	4	2
2312	8899	138	1
5746	9726	24	2
8742	3390	4	2
1267	10263	9	1
5777	7392	35	2
5473	10493	21	0
6747	6134	8	0
65	2541	8	0
1354	3705	8	1
1839	1160	4	2
8545	689	50	2
7581	2283	10	0
6619	7437	22	0
10047	2522	4	1
546	1706	26	1
8906	4689	40	2
10093	8879	8	0
2009	5952	139	2
5887	393	8	2
7286	10100	4	2
4536	2673	8	0
1531	2272	40	0
7832	8871	9	0
4291	10155	75	0
6869	9684	2	1
6657	10988	39	1
8807	3195	67	2
7836	1647	11	0
6726	5074	0	0
3882	10368	8	2
8986	2299	9	0
1968	2528	27	0
1378	20	45	1
5872	4133	73	0
3653	8921	68	0
6216	4507	9	0
5550	1734	40	2
5464	6730	6	0
9276	8586	47	0
6803	10346	113	1
3708	8100	140	1
9204	384	24	0
8572	1521	69	0
1808	2551	3	0
8148	2098	35	2
2080	10354	40	1
2528	9535	27	1
6447	6857	48	0
7921	4989	1	0
8145	10135	80	2
7458	4818	3	2
6164	4193	54	2
9700	383	141	0
7111	32	48	0
9392	1425	6	1
9289	2727	8	1
4470	7961	9	2
10450	676	27	2
1786	904	15	2
2272	2095	99	0
1579	1153	18	0
5211	5116	24	0
2205	10700	4	0
4720	3040	89	2
7470	384	27	0
4305	6251	26	2
7231	10105	40	1
748	346	3	2
10018	5731	48	0
7147	1709	9	0
5383	1737	4	1
6945	2673	8	0
4222	3897	4	2
3640	9112	75	2
6725	8024	59	1
1884	5694	4	0
7320	5252	35	1
6360	3418	8	2
2205	7954	78	2
9884	5425	107	1
2020	6301	35	0
3542	3574	4	2
6397	66	20	0
6043	3913	9	1
1053	10616	4	1
638	9323	73	2
10074	3705	8	2
9603	5945	26	1
6459	4802	4	0
5150	10368	8	1
8224	3943	129	2
4081	7124	8	2
10810	1624	9	1
7584	5872	18	0
3492	5409	6	2
6929	1392	50	1
1870	928	4	2
558	3651	67	1
1165	2386	1	2
2528	4303	27	0
7937	1153	18	2
8849	7620	4	1
9249	6661	8	2
2935	6606	16	2
2095	5931	41	1
7329	9698	4	1
6393	8349	36	1
9123	10029	9	1
638	10517	73	0
437	9098	22	2
5908	8599	40	0
4680	4507	9	0
2712	6606	18	1
10441	2554	9	2
7586	7684	142	0
1942	875	4	0
3943	7769	38	1
10450	9422	69	1
10238	10263	9	1
1786	699	68	2
571	579	8	2
2803	1474	143	2
5437	1	24	2
6425	6425	23	0
9726	7430	12	1
3993	4283	9	1
3498	9060	21	1
39	6893	46	1
8084	6194	49	1
1263	5518	6	0
2491	10263	9	0
7580	2754	4	1
8640	7818	50	0
2272	9726	26	0
6009	5577	8	0
9742	5923	9	2
91	4224	3	1
8318	8262	48	0
8637	5116	24	1
2644	10501	10	1
9033	8985	132	1
2845	8255	8	2
4922	7971	22	0
10191	7629	4	0
9915	6134	8	0
10831	8151	67	1
6998	10114	90	1
7279	727	144	0
10351	6178	33	1
525	9030	9	1
10615	4922	0	1
5785	2286	40	2
9011	9907	145	2
8614	653	16	2
7767	9542	22	0
8599	7468	9	2
10537	1881	47	1
10653	7697	48	1
5930	3964	26	0
5871	7430	12	1
1153	2785	145	2
10450	9726	1	0
5137	844	4	2
3517	10018	4	0
6325	78	19	0
6198	9726	100	0
5275	7769	34	2
5421	5302	112	0
6900	2975	12	2
8640	1153	27	0
8286	6319	112	0
9443	8242	35	1
4614	8624	1	2
3434	861	4	2
7828	3002	12	0
8577	2673	8	2
6360	2822	67	0
6606	9625	27	1
3505	78	19	0
7088	2299	9	1
587	5796	45	0
10219	4384	89	1
9726	8615	1	0
10753	10263	9	2
5358	6155	146	2
812	5968	8	1
4708	1371	26	2
249	5685	44	1
3822	10818	123	2
7087	7380	9	2
7624	2673	8	0
2691	9939	4	0
5502	971	9	0
415	5287	53	2
1749	10399	40	2
6606	4516	27	0
2091	5287	53	2
5313	10947	28	0
9726	6519	73	2
812	3705	8	0
8572	7517	79	0
10647	991	9	2
7550	9315	70	0
5947	10202	57	1
9289	5287	51	1
8038	4277	8	1
9339	11050	87	0
10166	3705	8	1
4876	9709	77	0
7032	10263	9	1
10450	8640	27	0
5733	7084	4	2
7953	1734	90	0
1342	5525	3	0
1968	6216	91	1
1889	752	2	0
7505	78	19	0
1994	656	4	1
9540	2514	68	1
8266	3177	30	0
7539	1153	18	0
2465	6606	38	2
7636	10334	6	1
9355	9637	50	0
4651	2641	39	2
6090	7295	108	1
4246	5577	8	0
1506	5988	4	1
10897	2386	68	0
5540	5577	8	1
1833	9996	99	0
9955	2709	102	0
9974	7552	24	0
7866	7124	8	0
3011	5893	147	0
5886	5168	37	2
8392	9270	22	0
7852	4882	1	2
787	6301	35	2
4377	5287	92	2
2635	2571	50	1
5234	8879	8	2
738	9726	54	2
1811	4047	26	2
2957	8640	26	2
9955	9109	111	1
2699	5934	148	1
3721	4265	11	0
8221	10633	52	2
8824	7124	8	1
2248	2717	9	2
205	7218	8	0
5282	2097	3	1
3590	642	6	2
6096	10220	42	0
7455	8255	8	1
8525	3024	115	0
2990	6620	4	0
10055	4832	9	0
10003	1213	78	2
1256	2163	9	0
9197	5244	138	1
5189	5428	6	0
3012	10564	4	0
5925	2332	63	1
4989	9661	1	0
8803	6821	9	1
334	11045	35	1
2083	5738	9	1
8615	4381	17	2
893	1645	89	0
2699	5278	35	1
4781	1625	9	0
6667	10397	3	0
7506	3268	8	2
6298	715	3	2
3685	7800	9	0
4089	3040	89	0
162	10772	23	2
9890	2252	4	1
11013	773	49	1
6325	3932	101	0
9237	10950	105	1
7508	1153	18	0
6932	8879	8	2
7940	10508	4	1
3279	1709	9	0
1186	2508	26	1
1188	9946	9	1
2272	384	1	1
3869	1551	11	1
3785	689	50	1
1596	3969	48	0
8197	2589	33	0
8990	6301	35	0
10207	2673	8	1
1360	10051	9	1
9726	354	27	1
6547	10644	45	0
8424	4378	22	2
369	6305	26	1
5837	2389	67	2
4560	6491	4	0
7957	7552	24	1
6910	10625	12	0
6272	6179	4	1
3303	6169	40	0
10373	3822	52	1
8640	6893	46	0
8961	4047	60	2
6851	7320	30	0
7363	8537	9	1
4456	3099	8	2
2148	3002	12	0
9594	2752	4	1
6322	3099	8	1
2176	8401	4	0
10573	3814	50	2
3123	9865	4	0
3208	9077	4	0
1235	3715	6	1
5116	1570	146	0
8066	1781	4	1
1360	394	27	1
8831	78	19	2
9414	3885	35	2
7552	1410	97	0
2892	8682	115	1
10644	1212	74	0
10221	5074	34	0
4786	8255	8	2
271	697	4	1
4305	4850	26	2
1360	8671	27	2
10937	6606	24	1
1815	10161	4	2
6953	8255	8	0
2386	8889	112	2
5327	9413	4	0
10430	994	4	0
7552	5287	99	0
4249	10519	89	0
8100	8255	8	1
5071	1153	18	1
6939	2673	8	0
376	2541	8	1
2386	3099	8	2
4404	3819	6	0
3172	8652	4	2
10399	10739	84	0
3211	3833	67	0
9238	1531	24	1
5358	7124	8	1
2845	5557	4	0
1728	1728	24	1
4249	2386	68	2
4361	3591	6	2
2752	2673	8	1
7496	1153	24	0
3542	10351	60	0
9955	3694	22	0
7392	1556	4	1
4560	9470	92	1
5220	7674	22	1
4939	868	94	2
5725	7317	48	2
10786	7559	48	0
2630	9609	3	1
102	5577	8	2
5272	3490	12	1
2272	1833	1	1
2506	6759	39	2
2248	5577	8	1
10597	2673	8	0
9776	1625	9	0
3517	9910	4	1
2348	3655	4	2
4712	3835	6	2
6065	2464	6	0
10958	8318	118	0
1315	2518	9	0
1	5577	8	0
9628	10263	9	2
3404	276	37	2
8249	10084	40	2
8236	2673	8	0
5161	1312	128	1
550	10517	92	0
5617	7925	9	1
1845	3521	4	1
2248	7430	12	2
930	2673	8	0
6609	5287	51	1
1200	4516	18	1
2803	9981	97	2
10070	5389	16	0
8693	7528	4	1
4917	2489	149	2
8498	3490	12	2
5872	8102	40	1
394	1130	1	0
3111	3222	114	0
3424	2328	60	2
10580	2673	8	0
9756	7346	136	1
2747	9758	66	1
3664	10368	8	1
638	550	150	2
6216	9726	24	0
36	4698	9	2
8577	4320	26	1
3865	7769	34	2
8563	10772	23	0
9535	384	27	1
755	5008	22	1
10449	2673	8	2
3214	3475	52	0
1695	9698	4	1
9474	10988	39	0
5178	1153	18	0
2277	7470	16	2
4516	8640	1	2
3203	6989	1	2
9726	579	8	1
2373	7552	24	1
2859	482	6	1
1203	9792	50	0
6322	6262	79	2
6989	4648	61	1
9854	6534	4	2
1721	633	6	1
366	1833	24	0
8572	8351	151	0
4405	520	3	2
7706	3034	6	0
3628	5544	4	2
1833	6606	27	0
5872	3158	135	2
4685	2973	40	2
4345	3693	4	2
5386	832	67	2
5512	8255	8	2
10233	10641	21	0
10772	5968	8	1
6696	220	18	0
6989	6606	24	0
4078	2641	39	0
9333	5436	9	2
3254	3705	8	2
6056	9983	6	2
5266	2549	3	0
7809	3172	4	2
7329	6383	26	0
10886	9375	89	2
1991	9535	24	2
8811	3885	35	0
4596	10050	21	0
4012	3705	8	0
4349	1153	18	1
2850	6353	111	1
8601	6720	9	2
4480	2703	22	0
5393	4277	8	1
8256	3619	4	2
4973	3139	89	1
8145	6134	8	0
676	1437	8	1
4566	8367	8	2
9315	653	152	0
1888	5738	9	1
7031	3286	40	0
361	3606	40	1
10447	3318	5	0
4628	8849	153	0
1743	3583	3	0
1900	10263	26	1
3274	2299	9	1
6221	10263	9	2
7470	2182	27	1
2617	6877	4	0
6866	10772	113	1
2576	1153	38	1
9316	1486	93	0
10264	6905	33	2
3403	9851	9	0
1531	1755	82	2
1153	9792	50	1
5015	3752	6	1
6048	3002	12	2
1570	1728	98	2
3083	5577	8	1
2850	8442	31	0
5437	9726	24	1
5381	2967	3	0
1078	7475	9	0
755	2779	6	1
8687	4516	52	2
2964	7528	39	0
2124	1531	24	1
5700	7741	3	1
4297	10450	24	0
9068	8739	4	2
